titles,intros,genres
괴담도서관,화창한오후의햇살에늦장을부리거나때아닌커피한잔의유혹에카페손잡이에손이가거나그런적이당신에게도있으신가요스마트폰을보고있자면그런유혹에빠져들때가많이들있겠죠게임이나유튜브나그런것들여기괴담도서관도혹시클릭해보셨나요한번클릭하면멈출수없는공포가당신을기다릴텐데말이죠어떤가요미스테리한상상력을자극할미지의영역에발을들여놓고싶지않으신가요,공포미스테리
우리만아는사람들,모두가행복할때불행한사람들이여기있습니다당신이그토록감추고또는삭혀왔던인간의본능을이짧은이야기속에서마음껏즐기세요단여기서마주친사람들은우리끼리만알기로해요발설할시책임은이소개를보는당신이져야합니다아시겠죠감사합니다,공포미스테리
마졸빙의빨로천마지존,왜하필듣보잡마졸이냐고이류소설가문선생자신의소설에빙의한다빙의자는소설의주인공이아닌호천마지존을꿈꾸는마졸의무림일대기,무협
대학원생이야기,교수님아무리그래도괴담연구는좀아니지않습니까입닫고다녀오게졸업안하고싶나괴이와초상현상이난무하는한국진흥대학교내에서벌어지는초상현상에휘말리는두대학원생소명과강민은과연무사히살아남아졸업할수있을까,공포미스테리
듀얼세이버,수많은차원계에오직한명만이존재하는영웅의별잠들어있는검을깨우는영웅이나타난순간세상이바뀌리라그런데네놈은누구냐나는영웅을기다렸건만이놈은도대체뭐란말인가대체여기가어딘데구원자로선택된세한의뒤죽박죽인생이대로버림받고마는것인가,퓨전판타지
년대한광복만세,현대의모든지식과이론을지닌인간인터넷능력을가지고과거로가면무엇을할수있을까역사에서단한사건을바꿀수있다면어떻게할래어떤사건을어떻게바꾸고싶어일본이세계차대전에서독일과오스트리아편을들게할래요그랬으면일본은세계차대전에서패배했을테고한국은그때독립할수있었을테니까요웬처음보는사람이생뚱맞은질문을하길래평소생각대로무심코대답했다그리고갑자기정신을잃었는데난년운동현장에와있었다그리고그곳은내가평소에생각하던대로일본이세계차대전에서패전국이되고한반도는그덕에차세계대전이종전되면서식민지에서해방된세계였다과거가바뀐건가아니면말로만듣던평행세계인가확실한건여긴년시점의세계고난년부터의실제역사를고스란히기억하고있다는것이다게다가자유롭게의사소통할수있는어학능력까지옵션으로붙어있었다내가실제역사에서성공한것만선택하면이세계의한반도는어떤모습이될까밀리터리정복전쟁등의요소는거의안나오는대체역사물입니다장르구분에서는세기과거가배경인회귀물작품이현대판타지로분류된경우가많기에년시점이배경이라현대라고하기에는약간애매하지만일단현대판타지로분류했습니다,대체역사현대판타지
선독점거미가사라진세상,살아돌아가는사람만이모든것각성능력돈을가질수있다년월일배틀림픽이라는곳으로이동된만명의대상자그리고년만의귀환과함께시작된지구의변화그리고향후지구의운명을가를제기배틀림픽의대상자가선정되었다본작품에등장하는인명지명단체명은모두허구임사실과관계없음,판타지현대판타지
선독점번개맞고군주후보자,평소감전이잘되던강민성비오는어느날몬스터와같이번개를맞는다차원이동게이트성장형먼치킨헌터물,판타지현대판타지
선독점고려무신이삼국지를다,고려의만인지상이었던내가이세계에선말단병졸일자무식이의민의좌충우돌삼국지제패,대체역사판타지
듀얼레전드,당신이꿈꾸는모든것이펼쳐지는이곳은듀얼레전드또하나의세상에천재소년이도전장을내민다뭔가더재미있는것을보여봐내가숨쉬는것조차지겨워지기전에대륙을얼어붙게만들순백의화염이지금솟아오른다,게임판타지
선독점미친소드마스터들의구원자,나만이미쳐버린소드마스터를치료할수있다,판타지
무림플레이어,염라대왕이가호를내렸습니다상관에의해가족을잃은박훈염라대왕의도움으로낭인이광으로환생한다특별보상수라도가지급되었습니다지옥에서탈주한십팔악령의형을집행하고사랑하는가족들을지켜낼수있을까,무협
선독점닻으로패는성기사,성기사크레이톤샐보토어는신들의죽음을막기위해나약한살시절로회귀했다겨우고래를맨손으로때려잡고대포보다살짝빠르게포탄을던지며작은철갑선조차옮기지못하고드는게고작인단도직입적으로본인혼자만나약하다고생각하는어린시절로말이다,판타지퓨전
무결도왕,최고로강한사내가온다평생을낭인으로떠돌았지만이제남은것은죽어가는몸뚱이와무결진해뿐기회가주어진다면그때는이렇게살지않겠다가문의검오호도는왼손으로바꿔들고신공무결진해로다시태어난다,무협
무림일괴,천하를뒤져서라도너희를찾아낼게매타자가되어가족을부양하는운유현가족이야말로삶의원천이었다사살려살려주세요혀형구해구타를당하는어린아우를구하다가사경을헤매고선친의인연이돌고돌아그를찾아왔다유현아강해져라네가족을지킬수있게,무협
선독점임기첫날에게이트가열렸다,국회의원임기첫날에하늘에서괴물이떨어졌다,현대판타지판타지
퀘스트무림,띠링천무심법을익히시겠습니까내내가정말로다시태어난거야부모님의유산을노리는친척들의핍박을받던그중소무가의백무강으로환생하는데띠링천무심법을익히시겠습니까가상현실게임중원의능력을얻어승승장구하지만전생의악연은아직끊어지지않았다,무협
나빼고먼치킨,하유신의능력은노오력가입니다능력을받게된나이세유신은죽기직전까지노력해야간신히성장하는최악의재능을받게된다그런데날받아주는곳이있다고노오력가무능력자를받아주는유일한곳은생전처음듣는단체기동타격대였다,현대판타지판타지
매드독스,국가에게버림받은최고의특수요원미친개라불리던최악의용병차준혁사랑하는여인의죽음과자신도목숨을잃고마는데이렇게죽을순없어죽음의경계에서다시돌아왔다설마정말로년전인거야구역질나는세상부터뜯어고쳐야한다악을물어뜯어서라도,현대판타지판타지
선독점귀환자가힘을안숨김,힘을왜숨겨내앞을막으면수단방법안가리고박살내버린다,현대판타지퓨전
선독점걸이번여행기,무협급병맛코믹배꼽빠짐주의개방차원이동걸이번여행기,무협퓨전
선독점다빈치의완성작을늘려보자,분명루브르에서모나리자를보고있었는데눈을떠보니르네상스시대의피렌체더군다나레오나르도다빈치가제안을해왔다자네내새로운비서로일해볼텐가네무슨일을하는데요갑자기된다빈치의비서내가잘해낼수있을까작가블로그,대체역사현대판타지
선독점천재의생무신전직,천재의생이던주인공복수를위해천하제일무신으로전직을한다,무협대체역사
선독점전직용사가퇴마를너무잘함,이세계구원에실패하고현실로돌아온지년취직자리를알아보던나에게경찰들이퇴마를하라고한다,현대판타지판타지
천마재생,이작품은제공사가변경되어재출간된작품이니이용에참고부탁드립니다가족을앗아간집마맹을향한복수를달성한수라천마장후는기억을모두갖춘채다시태어난다지난삶을후회하며어머니를모시며조용히살아가던장후의앞에한여인이나타나고그녀와의인연은그를다시무림으로이끄는데,무협
